fish,event,set,troughIn,troughOut,gearDepth,gearType,fl,circ,hookLoc,clip,dna,gill,scaleBook,scaleNumber,pitLeader,pitID,floy,acoustic,acousticType,injury,scaleLoss,finDam,E1,E2,vor,tailGrab,bodyFlex,vent,ori,comment
CK968,CT2022_074,74,1252,1256,16,spoon,76,42,corner,Y,22_119,1450,8084,46-50,989.001041,29098,375,60772,V13,0,0,0,3.5,2.7,0,0,0,0,0,
CK969,CT2022_075,75,1308,1311,6,spoon,67,39,corner,Y,22_120,NA,8085,5-Jan,989.001041,29056,NA,NA,NA,0,1,0,3.2,3.6,0,0,0,0,0,
CK970,CT2022_075,75,1322,1325,18,flasher,68,38,corner,Y,22_121,NA,8085,10-Jun,989.001041,29073,NA,NA,NA,2,1,0,0.4,0.4,0,0,0,0,0,
CK971,CT2022_079,79,751,754,18,flasher,63,33,corner,Y,22_122,NA,8085,15-Nov,989.001041,29067,NA,NA,NA,1,1,1,1.9,1.3,0,0,0,0,0,
CK972,CT2022_083,83,928,935,18,flasher,70,38,eye,N,22_123,NA,8085,16-20,989.001041,29032,381,5353,V13,2,1,1,4.1,4.1,0,0,0,0,0,
CK973,CT2022_085,85,1042,1045,26,flasher,59,33,snout,N,22_124,NA,8085,21-25,989.001041,29045,NA,NA,NA,0,1,0,0.3,0.3,0,0,0,0,0,
CK974,CT2022_087,87,1142,1145,26,flasher,68,40,corner,N,22_125,NA,8085,26-30,989.001041,29042,382,5354,V13,0,2,1,2.6,3,0,0,0,0,0,
CK975,CT2022_089,89,1233,1235,26,flasher,61,35,corner,Y,22_126,NA,8085,31-35,989.001041,29087,NA,NA,NA,0,1,0,2.2,2.5,0,0,0,0,0,
CK976,CT2022_089,89,1237,1238,24,spoon,71,41,corner,Y,22_127,NA,8085,36-40,NA,NA,NA,NA,NA,3,0,0,3.6,3.2,0,0,0,0,0,bleed
CK977,CT2022_090,90,1305,1308,26,flasher,73,41,corner,Y,22_128,NA,8085,41-45,989.001041,29055,383,5355,V13,0,1,1,3.8,4.5,0,0,0,0,0,
CK978,CT2022_090,90,1309,1311,26,flasher,57,31,corner,Y,22_129,NA,8085,46-50,989.001041,29096,NA,NA,NA,0,0,0,0.9,0.6,0,0,0,0,0,bad gill wound
CK979,CT2022_094,94,839,841,28,flasher,58,33,corner,Y,22_130,NA,8086,5-Jan,989.001041,29040,NA,NA,NA,0,1,1,1.2,0.9,0,0,0,0,0,
CK980,CT2022_094,94,844,846,28,flasher,61,35,eye,N,22_131,NA,8086,10-Jun,NA,NA,NA,NA,NA,3,0,0,1,0.9,0,0,0,0,0,
CK981,CT2022_094,94,847,850,18,spoon,61,33,eye,N,22_132,NA,8086,15-Nov,NA,NA,NA,NA,NA,3,0,0,1.1,1,0,0,0,0,0,
CK982,CT2022_094,94,853,855,20,spoon,59,34,corner,Y,22_133,NA,8086,16-20,989.001041,29016,NA,NA,NA,0,0,0,2.3,4.2,0,0,0,0,0,
CK983,CT2022_094,94,858,901,30,flasher,57,32,snout,Y,22_134,NA,8086,21-25,989.001041,29085,NA,NA,NA,0,0,0,0.5,0.5,0,0,0,0,0,
CK984,CT2022_094,94,902,904,24,spoon,67,36,foul,N,22_135,NA,8086,26-30,989.001041,29086,NA,NA,NA,3,0,1,4.2,4.5,0,0,0,0,0,gill bleed
CK985,CT2022_094,94,905,908,28,flasher,63,33,corner,N,22_136,NA,8086,31-35,989.001041,29041,NA,NA,NA,0,0,1,1.2,1.6,0,0,0,0,0,
CK986,CT2022_095,95,916,918,24,spoon,62,34,corner,Y,22_137,NA,8086,36-40,989.001041,29036,NA,NA,NA,0,0,0,2.9,1.7,0,0,0,0,0,
CK987,CT2022_095,95,920,922,20,flasher,60,33,corner,Y,22_138,NA,8086,41-45,989.001041,29094,NA,NA,NA,0,0,1,1.7,1.9,0,0,0,0,0,
CK988,CT2022_095,95,923,926,24,spoon,62,34,corner,Y,22_139,NA,8086,46-50,989.001041,29010,NA,NA,NA,2,0,1,2.4,2.2,0,0,0,0,0,
CK989,CT2022_096,96,952,955,20,flasher,62,32,corner,Y,22_140,NA,8087,5-Jan,989.001041,29066,NA,NA,NA,0,0,1,1.1,1.5,0,0,0,0,0,
CK990,CT2022_096,96,956,958,20,flasher,62,33,corner,N,22_141,NA,8087,10-Jun,989.001041,29071,NA,NA,NA,0,0,1,NA,NA,0,0,0,0,0,
CK991,CT2022_097,97,1009,1013,20,flasher,65,41,corner,N,22_142,NA,8087,15-Nov,989.001041,29102,384,5356,V13,0,1,1,3.1,3.2,0,0,0,0,0,RECAPTURED (see file)
CK992,CT2022_097,97,1015,1018,20,flasher,81,50,eye,N,22_143,NA,8087,16-20,989.001041,29065,NA,NA,NA,3,0,1,18.6,17.9,0,0,0,0,0,
CK993,CT2022_097,97,1018,1023,24,spoon,65,38,corner,N,22_144,NA,8087,21-25,989.001041,29039,NA,NA,NA,1,1,1,4.6,4.9,0,0,0,0,0,
CK994,CT2022_097,97,1022,1025,30,flasher,63,32,corner,N,22_145,NA,8087,26-30,989.001041,29007,NA,NA,NA,0,0,0,1.2,1.3,0,0,0,0,0,
CK995,CT2022_097,97,1032,1036,20,spoon,78,41,corner,N,22_146,NA,8087,31-35,989.001041,29069,385,5357,V13,0,1,1,9.1,8.2,0,0,0,0,0,
CK996,CT2022_097,97,1037,1039,28,flasher,69,39,snout,Y,22_147,NA,8087,36-40,989.001041,29021,386,5358,V13,2,1,1,2.6,1.3,0,0,0,0,0,
CK997,CT2022_098,98,1040,1044,30,flasher,79,45,snout,N,22_148,NA,8087,41-45,989.001041,29106,387,5359,V13,2,1,1,10.8,11.3,0,0,0,0,0,RECAPTURED (see file)
CK998,CT2022_098,98,1050,1052,28,flasher,63,36,corner,N,22_149,NA,8087,46-50,989.001041,29044,NA,NA,NA,0,0,0,3.7,3.9,0,0,0,0,0,
CK999,CT2022_098,98,1103,1107,24,spoon,75,44,corner,N,22_150,NA,8088,5-Jan,989.001041,29012,388,5360,V13,1,1,2,7.2,7.6,0,0,0,0,0,
CK1000,CT2022_099,99,1112,1115,24,spoon,66,39,corner,Y,22_151,NA,8088,10-Jun,989.001041,29063,369,13501,V13P_redeploy,2,1,2,3.9,3.4,0,0,0,0,0,
CK1001,CT2022_099,99,1133,1135,26,spoon,60,34,corner,Y,22_152,NA,8088,15-Nov,989.001041,29095,NA,NA,NA,0,0,0,0.6,0.9,0,0,0,0,0,
CK1002,CT2022_099,99,1135,1138,30,flasher,64,35,corner,N,22_153,NA,8088,16-20,989.001041,29058,NA,NA,NA,0,1,0,5,4.8,0,0,0,0,0,
CK1003,CT2022_099,99,1138,1142,16,spoon,69,38,corner,Y,22_154,NA,8088,21-25,989.001041,29008,389,5361,V13,1,1,1,3.2,3.8,0,0,0,0,0,
CK1004,CT2022_100,100,1146,1149,20,flasher,71,40,corner,Y,22_155,NA,8088,26-30,989.001041,29099,376,60773,V13,2,1,1,1.8,1.6,0,0,0,0,0,
CK1005,CT2022_100,100,1149,1153,26,spoon,64,37,corner,Y,22_156,NA,8088,31-35,989.001041,29049,NA,NA,NA,1,0,2,5.9,6.5,0,0,0,0,0,
CK1006,CT2022_101,101,1219,1223,28,flasher,61,33,corner,Y,22_157,NA,8088,36-40,989.001041,29079,NA,NA,NA,2,0,0,0.9,1,0,0,0,0,0,
CK1007,CT2022_101,101,1233,1235,22,flasher,65,40,corner,Y,22_158,NA,8088,41-45,989.001041,29054,NA,NA,NA,0,1,0,4.7,5.6,0,0,0,0,0,
CK1008,CT2022_101,101,1235,1240,30,flasher,74,43,corner,Y,22_159,NA,8088,46-50,989.001041,29081,390,5362,V13,3,0,0,3.2,3.1,0,0,0,0,0,PIT bleed
CK1009,CT2022_101,101,1240,1243,20,flasher,65,36,snout,Y,22_160,NA,8089,5-Jan,989.001041,29092,NA,NA,NA,0,0,0,1.8,1.7,0,0,0,0,0,
CK1010,CT2022_102,102,1254,1256,24,spoon,64,36,corner,Y,22_161,NA,8089,10-Jun,989.001041,29047,NA,NA,NA,0,0,0,2.6,2.9,0,0,0,0,0,
CK1011,CT2022_102,102,1258,1301,20,flasher,67,38,corner,Y,22_162,NA,8089,15-Nov,989.001041,29061,NA,NA,NA,3,0,0,1.7,1,0,0,0,0,0,bleed
CK1012,CT2022_102,102,1301,1305,20,flasher,68,38,lower jaw,Y,22_163,NA,8089,16-20,989.001041,29097,373,6957,V13_redeploy,3,0,0,3,2.6,0,0,0,0,0,bleed
CK1013,CT2022_102,102,1306,1309,18,spoon,66,37,lower jaw,Y,22_164,NA,8089,21-25,989.001041,29035,NA,NA,NA,0,0,1,1.3,1.3,0,0,0,0,0,
CK1014,CT2022_102,102,1309,1311,30,flasher,61,34,corner,Y,22_165,NA,8089,26-30,989.001041,29023,NA,NA,NA,0,0,0,0.8,0.8,0,0,0,0,0,
CK1015,CT2022_102,102,1312,1316,24,spoon,77,43,snout,N,22_166,NA,8089,31-35,989.001041,29070,391,5363,V13,0,1,0,19.5,16,0,0,0,0,0,
CK1016,CT2022_102,102,1316,1319,20,flasher,67,36,corner,Y,22_167,NA,8089,36-40,989.001041,29026,NA,NA,NA,0,1,0,2.3,2.3,0,0,0,0,0,
CK1017,CT2022_103,103,1320,1323,24,spoon,69,38,lower jaw,Y,22_168,NA,8089,41-45,989.001041,29052,370,13514,V13_redeploy,3,0,0,4.9,4.3,0,0,0,0,0,bleed
CK1018,CT2022_103,103,1328,1331,28,flasher,74,42,corner,Y,22_169,NA,8089,46-50,989.001041,29050,392,5364,V13,0,1,1,4.9,5.9,0,0,0,0,0,RECAPTURED (see file)
CK1019,CT2022_103,103,1349,1351,24,spoon,65,37,lower jaw,N,22_170,NA,8090,5-Jan,989.001041,29019,NA,NA,NA,0,2,0,0.8,0.8,0,0,0,0,0,
CK1020,CT2022_104,104,1351,1354,28,flasher,62,36,lower jaw,Y,22_171,NA,8090,10-Jun,989.001041,29060,NA,NA,NA,0,1,1,0.5,0.4,0,0,0,0,0,
CK1021,CT2022_104,104,1400,1403,24,spoon,59,33,corner,N,22_172,NA,8090,15-Nov,989.001041,29101,NA,NA,NA,0,0,0,1.2,1.4,0,0,0,0,0,
CK1022,CT2022_104,104,1403,1406,28,flasher,60,34,lower jaw,N,22_173,NA,8090,16-20,989.001041,28870,NA,NA,NA,2,0,0,0.5,0.5,0,0,0,0,0,
CK1023,CT2022_104,104,1421,1424,28,flasher,67,42,lower jaw,N,22_174,NA,8090,21-25,989.001041,28880,393,5365,V13,0,1,1,4.3,3.9,0,0,0,0,0,RECAPTURED (see file)
CK1024,CT2022_104,104,1425,1430,20,spoon,78,46,corner,N,22_175,NA,8090,26-30,989.001041,28828,394,5366,V13,1,1,1,5.9,6,0,0,0,0,0,
CK1025,CT2022_105,105,809,811,16,flasher,56,28,corner,Y,22_181,NA,8090,31-35,989.001041,28864,NA,NA,NA,2,0,0,0.4,0.9,0,0,0,0,0,
CK1026,CT2022_105,105,814,816,8,spoon,65,35,corner,N,22_182,NA,8090,36-40,989.001041,28809,NA,NA,NA,2,0,0,1.8,1.7,0,0,0,0,0,
CK1027,CT2022_105,105,828,830,20,flasher,54,30,corner,Y,22_183,NA,8090,41-45,989.001041,28846,NA,NA,NA,0,0,0,0.8,0.9,0,0,0,0,0,
CK1028,CT2022_106,106,836,838,20,flasher,59,31,corner,Y,22_184,NA,8090,46-50,989.001041,28830,NA,NA,NA,0,1,0,1.7,1.4,0,0,0,0,0,
CK1029,CT2022_106,106,859,900,20,flasher,55,28,corner,N,22_185,NA,8091,5-Jan,989.001041,28820,NA,NA,NA,0,2,2,0.5,0.5,0,0,0,0,0,small adipose
CK1030,CT2022_107,107,908,912,16,spoon,70,42,lower jaw,Y,22_186,NA,8091,15-Nov,989.001041,28821,395,5367,V13,2,0,1,3.5,3.6,0,0,0,0,0,bleed
CK1031,CT2022_107,108,936,938,20,flasher,60,32,lower jaw,N,22_187,NA,8091,16-20,989.001041,28849,NA,NA,NA,1,0,0,0.5,0.5,0,0,0,0,0,
CK1032,CT2022_108,109,1003,1006,20,flasher,59,32,corner,Y,22_188,NA,8091,21-25,989.001041,28854,NA,NA,NA,0,0,0,0.9,1,0,0,0,0,0,
CK1033,CT2022_109,109,1007,1009,20,flasher,61,32,eye,N,22_189,NA,8091,26-30,989.001041,28834,NA,NA,NA,2,0,0,1.2,1.2,0,0,0,0,0,
CK1034,CT2022_109,110,1039,1041,20,flasher,63,31,lower jaw,Y,22_190,NA,8091,31-35,989.001041,28886,NA,NA,NA,0,1,0,0.3,0.4,0,0,0,0,0,
CK1035,CT2022_110,111,1106,1108,12,spoon,57,30,corner,Y,22_191,NA,8091,36-40,989.001041,28837,NA,NA,NA,0,1,0,0.4,0.7,0,0,0,0,0,
CK1036,CT2022_111,111,1108,1111,20,flasher,66,37,corner,Y,22_192,NA,8091,41-45,989.001041,28875,396,5368,V13,1,1,0,3.6,2.5,0,0,0,0,0,RECAPTURED (see file)
CK1037,CT2022_111,111,1113,1116,16,spoon,67,39,corner,Y,22_193,NA,8091,46-50,989.001041,28823,397,5369,V13,0,1,1,1,1,0,0,0,0,0,RECAPTURED (see file)
CK1038,CT2022_111,111,1120,1122,20,flasher,59,29,corner,Y,22_194,NA,8091,10-Jun,989.001041,28831,NA,NA,NA,0,0,0,0.5,0.5,0,0,0,0,0,
CK1039,CT2022_111,113,1205,1209,20,flasher,72,41,lower jaw,Y,22_195,NA,8092,5-Jan,989.001041,28869,398,5370,V13,1,1,1,3.6,5.2,0,0,0,0,0,bleed; RECAPTURED (see file)
CK1040,CT2022_113,113,1211,1214,20,flasher,61,29,corner,Y,22_196,NA,8092,10-Jun,989.001041,28814,NA,NA,NA,0,1,0,0.6,0.7,0,0,0,0,0,
CK1041,CT2022_113,113,1215,1218,4,spoon,71,40,corner,Y,22_197,NA,8092,15-Nov,989.001041,28892,399,5371,V13,0,1,2,3.3,3.2,0,0,0,0,0,
CK1042,CT2022_113,113,1219,1221,20,flasher,55,30,corner,Y,22_198,NA,8092,16-20,989.001041,28807,NA,NA,NA,2,1,1,0.5,0.9,0,0,0,0,0,wound on back
CK1043,CT2022_113,117,646,648,18,spoon,74,41,corner,N,22_201,NA,8092,21-25,989.001041,28900,400,5372,V13,0,1,1,3.8,4,0,0,0,0,0,
CK1044,CT2022_117,117,654,656,18,spoon,64,34,corner,Y,22_202,NA,8092,26-30,989.001041,28818,NA,NA,NA,0,0,1,0.9,0.9,0,0,0,0,0,
CK1045,CT2022_117,118,717,719,8,flasher,74,43,gill,N,22_203,NA,8092,31-35,989.001041,28824,NA,NA,NA,3,0,0,13.4,11.2,0,0,0,0,0,gill bleed
CK1046,CT2022_118,118,723,727,20,flasher,63,35,eye,Y,22_204,NA,8092,36-40,989.001041,28879,NA,NA,NA,3,0,1,0.9,1.1,0,0,0,0,0,
CK1047,CT2022_118,118,732,734,20,flasher,63,37,lower jaw,Y,22_205,NA,8092,41-45,989.001041,28901,NA,NA,NA,0,0,1,1.1,0.9,0,0,0,0,0,
CK1048,CT2022_118,120,804,807,14,flasher,69,38,corner,Y,22_206,1451,8092,46-50,989.001041,28897,401,5373,V13,0,2,1,1.5,2.6,0,0,0,0,0,
CK1049,CT2022_120,121,832,836,18,spoon,78,42,corner,Y,22_207,NA,1022059,5-Jan,989.0010262,38149,402,5374,V13,0,3,1,3.9,3.7,0,0,0,0,0,redetected PIT
CK1050,CT2022_121,121,837,841,20,spoon,72,40,corner,Y,22_208,1453,1022059,10-Jun,989.001041,28890,403,5134,V13,0,1,1,1.1,1.2,0,0,0,0,0,double check tag number (listed as 5375)
CK1051,CT2022_121,121,842,844,22,flasher,71,40,eye,Y,22_209,NA,1022059,15-Nov,989.001041,28819,NA,NA,NA,3,0,1,5.7,6.4,0,0,0,0,0,
CK1052,CT2022_121,121,846,848,24,flasher,66,38,corner,Y,22_210,NA,1022059,16-20,989.001041,28873,NA,NA,NA,0,1,1,3.3,2.7,0,0,0,0,0,
CK1053,CT2022_121,122,930,933,16,flasher,75,44,eye,N,22_211,1454,1022059,21-25,989.001041,28861,404,5135,V13,2,2,1,14.6,15.2,0,0,0,0,0,
CK1054,CT2022_122,124,1004,1006,18,flasher,64,36,corner,N,22_212,NA,1022059,26-30,989.001041,28812,NA,NA,NA,2,2,1,NA,NA,0,0,0,0,0,forgot fatmeter
CK1055,CT2022_124,125,1059,1102,24,flasher,78,45,corner,N,22_213,NA,1022059,31-35,989.001041,28878,NA,NA,NA,3,1,1,6.9,5.7,0,0,0,0,0,blood
CK1056,CT2022_125,127,1138,1139,24,flasher,62,33,lower jaw,Y,22_214,NA,1022059,36-40,989.001041,28905,NA,NA,NA,0,0,0,2.6,2.5,0,0,0,0,0,
CK1057,CT2022_127,128,1222,1225,24,flasher,62,34,corner,Y,22_215,NA,1022059,41-45,989.001041,28833,NA,NA,NA,1,1,0,1.8,1.8,0,0,0,0,0,
CK1058,CT2022_128,129,1232,1235,20,flasher,64,38,lower jaw,N,22_216,NA,1022059,46-50,989.001041,28808,NA,NA,NA,0,1,2,1.9,1.9,0,0,0,0,0,
CK1059,CT2022_129,130,1325,1329,20,spoon,63,35,lower jaw,N,22_217,NA,8094,5-Jan,989.001041,28841,NA,NA,NA,0,0,1,2.1,1.9,0,0,0,0,0,
CK1060,CT2022_130,132,1400,1402,20,flasher,62,34,corner,Y,22_218,NA,8094,10-Jun,989.001041,28866,NA,NA,NA,2,1,0,1.3,1.7,0,0,0,0,0,
CK1061,CT2022_132,132,1406,1408,20,flasher,59,36,foul,N,22_219,NA,8094,15-Nov,989.001041,28817,NA,NA,NA,3,0,0,5.5,5.7,0,0,0,0,0,
CK1062,CT2022_132,132,1415,1417,20,flasher,67,39,eye,N,22_220,NA,8094,16-20,989.001041,28883,NA,NA,NA,3,1,0,2.6,3.6,0,0,0,0,0,
CK1063,CT2022_132,134,1522,1525,20,flasher,65,34,lower jaw,N,22_221,NA,8094,21-25,989.001041,28856,NA,NA,NA,0,0,0,1.8,1.9,0,0,0,0,0,
CK1064,CT2022_134,135,1557,1602,18,spoon,73,42,lower jaw,N,22_222,1455,8094,26-30,989.001041,28842,405,5136,V13,1,0,1,1.8,1.8,0,0,0,0,0,
CK1065,CT2022_135,135,1602,1607,18,spoon,75,42,corner,Y,22_223,1456,8094,31-35,989.001041,28885,406,5137,V13,1,0,1,6.3,5.7,0,0,0,0,0,
CK1066,CT2022_135,136,835,837,28,flasher,60,33,corner,Y,NA,NA,8094,36-40,989.001041,28843,NA,NA,NA,0,0,0,0.9,0.9,0,0,0,0,0,
CK1067,CT2022_136,136,840,842,26,spoon,61,32,corner,Y,NA,NA,8094,41-45,989.001041,28860,NA,NA,NA,2,0,0,1,0.9,0,0,0,0,0,
CK1068,CT2022_136,136,844,846,30,flasher,64,37,corner,N,NA,NA,8094,46-50,989.001041,28872,NA,NA,NA,0,1,0,3.4,3.7,0,0,0,0,0,
CK1069,CT2022_136,136,850,852,22,flasher,59,33,corner,Y,NA,NA,1022056,5-Jan,989.001041,28889,NA,NA,NA,0,1,0,4.4,4.7,0,0,0,0,0,
CK1070,CT2022_136,136,852,856,26,flasher,62,39,corner,N,NA,NA,1022056,10-Jun,989.001041,28881,NA,NA,NA,0,0,0,3.9,3.4,0,1,1,0,0,
CK1071,CT2022_136,136,857,901,26,spoon,72,43,corner,N,22_224,1457,1022056,15-Nov,989.001041,28811,407,5138,V13,0,1,0,4.2,4.2,0,0,0,0,0,
CK1072,CT2022_136,137,901,905,26,spoon,68,42,lower jaw,N,22_225,1458,1022056,16-20,989.001041,28840,408,5139,V13,0,2,1,4,5,0,0,0,0,0,
CK1073,CT2022_137,137,913,916,30,flasher,70,37,corner,Y,22_226,1459,1022056,21-25,989.001041,28853,409,5140,V13,0,2,1,6.7,6.6,0,0,0,0,0,
CK1074,CT2022_137,137,917,920,22,flasher,73,38,lower jaw,N,22_227,NA,1022056,26-30,989.001041,28887,410,5141,V13,3,1,1,7,6.5,0,0,0,0,0,blood
CK1075,CT2022_137,137,930,932,22,flasher,67,39,corner,Y,NA,NA,1022056,31-35,989.001041,28859,NA,NA,NA,0,1,1,3.4,3,0,0,0,0,0,
CK1076,CT2022_137,138,935,937,22,flasher,68,38,corner,N,NA,NA,1022056,36-40,989.001041,28871,NA,NA,NA,2,2,1,2,2.5,0,0,0,0,0,
CK1077,CT2022_138,138,942,945,22,flasher,76,44,corner,Y,22_228,1460,1022056,41-45,989.001041,28852,411,5142,V13,0,1,1,5.9,8.3,0,0,0,0,0,RECAPTURED (see file)
CK1078,CT2022_138,138,1000,1004,26,spoon,67,43,snout,Y,22_229,NA,1022056,46-50,989.001041,28862,412,5143,V13,0,1,1,3.1,3.3,0,0,0,0,0,
CK1079,CT2022_138,139,1032,1034,30,flasher,60,37,lower jaw,N,NA,NA,1022058,5-Jan,989.001041,28857,NA,NA,NA,0,2,0,1.8,2.6,0,0,0,0,0,
CK1080,CT2022_139,140,1037,1039,30,flasher,65,34,corner,Y,NA,NA,1022058,10-Jun,989.001041,28884,NA,NA,NA,2,2,1,1.9,2.4,0,0,0,0,0,
CK1081,CT2022_140,140,1041,1043,26,spoon,63,37,corner,Y,NA,NA,1022058,15-Nov,989.001041,28899,NA,NA,NA,0,0,0,4.1,4.2,0,0,0,0,0,
CK1082,CT2022_140,140,1046,1049,26,spoon,74,43,corner,Y,22_230,1461,1022058,16-20,989.001041,28894,413,5144,V13,0,1,1,6.3,6.5,0,0,0,0,0,
CK1083,CT2022_140,140,1058,1100,30,flasher,64,38,lower jaw,Y,NA,NA,1022058,21-25,989.001041,28867,NA,NA,NA,1,0,0,5.2,6,0,0,0,0,0,
CK1084,CT2022_140,142,1134,1138,12,spoon,70,40,corner,N,22_231,1462,1022058,26-30,989.0010282,69829,414,5145,V13,0,2,1,5.2,4.8,0,0,0,0,0,RECAPTURED (see file)
CK1085,CT2022_142,142,1140,1142,26,spoon,58,34,corner,Y,NA,NA,1022058,31-35,989.001041,28902,NA,NA,NA,0,0,0,1.5,1.2,0,0,0,0,0,
CK1086,CT2022_142,142,1152,1154,30,flasher,69,38,eye,Y,NA,NA,1022058,36-40,989.001041,28863,NA,NA,NA,3,1,2,NA,NA,0,0,0,0,0,
CK1087,CT2022_142,142,1158,1201,28,spoon,70,41,corner,N,22_232,1463,1022058,41-45,989.001041,28832,415,5146,V13,0,2,1,3.8,4.3,0,0,0,0,0,
CK1088,CT2022_142,143,1208,1210,22,flasher,59,33,lower jaw,N,NA,NA,1022058,46-50,989.001041,28898,NA,NA,NA,3,1,0,3.2,2.9,0,0,0,0,0,blood
CK1089,CT2022_143,144,1252,1254,30,flasher,57,33,eye,Y,NA,NA,1022055,5-Jan,989.001041,28838,NA,NA,NA,3,0,0,2.5,1.8,0,0,0,0,0,
CK1090,CT2022_144,145,1306,1308,18,spoon,65,36,corner,N,NA,NA,1022055,10-Jun,989.001041,22825,NA,NA,NA,1,0,2,2.7,2.6,0,0,0,0,0,
CK1091,CT2022_145,145,1312,1315,12,flasher,76,42,corner,Y,22_233,1464,1022055,15-Nov,989.001041,28816,416,5147,V13,0,1,2,5.2,5.7,0,0,0,0,0,RECAPTURED (see file)
CK1092,CT2022_145,145,1316,1320,18,spoon,71,43,lower jaw,Y,22_234,NA,1022055,16-20,989.001041,28903,417,5148,V13,3,0,0,9,8.7,0,0,0,0,0,blood
CK1093,CT2022_145,145,1321,1323,20,spoon,68,38,lower jaw,Y,NA,NA,1022055,21-25,989.001041,28826,NA,NA,NA,2,2,1,1.9,3.1,0,0,0,0,0,blood
CK1094,CT2022_145,145,1323,1327,24,flasher,68,39,corner,Y,22_235,1465,1022055,26-30,989.001041,28813,418,5149,V13,0,1,1,7.2,8.5,0,0,0,0,0,
CK1095,CT2022_145,146,1339,1341,24,flasher,61,38,corner,Y,NA,NA,1022055,31-35,989.001041,28851,NA,NA,NA,0,0,0,3.7,4,0,0,0,0,0,
CK1096,CT2022_146,146,1341,1345,26,spoon,68,39,corner,N,22_236,1466,1022055,36-40,989.001041,28865,419,5150,V13,2,0,0,2.3,2.7,0,0,0,0,0,
CK1097,CT2022_146,146,1356,1358,32,flasher,71,40,corner,N,22_237,1467,1022055,41-45,989.001041,28891,420,5151,V13,1,1,1,3,2.7,0,0,0,0,0,RECAPTURED (see file)
CK1098,CT2022_146,147,1405,1406,20,spoon,73,39,eye,N,NA,NA,1022055,46-50,989.001041,28877,NA,NA,NA,3,0,2,5.8,5.5,0,0,0,0,0,
CK1099,CT2022_147,147,1407,1410,28,spoon,69,41,corner,Y,22_238,1468,8093,5-Jan,989.001041,28868,421,5152,V13,1,1,0,4.9,3.7,0,0,0,0,0,
CK1100,CT2022_147,147,1411,1412,18,spoon,70,41,eye,Y,NA,NA,8093,10-Jun,989.001041,28810,NA,NA,NA,3,1,1,3.2,2.3,0,0,0,0,0,
CK1101,CT2022_147,147,1426,1428,20,spoon,64,36,corner,N,NA,NA,8093,15-Nov,989.001041,28855,NA,NA,NA,0,1,0,2.2,2.5,0,0,0,0,0,
CK1102,CT2022_147,148,1430,1433,18,spoon,71,38,corner,N,22_239,1469,8093,16-20,989.001041,28893,422,5153,V13,0,1,1,3.2,3.7,0,0,0,0,0,pit bleed; RECAPTURED (see file)
CK1103,CT2022_148,148,1456,1459,24,flasher,63,34,corner,N,NA,NA,8093,21-25,989.001041,28882,NA,NA,NA,1,0,0,2.5,2.3,0,0,0,0,0,
CK1104,CT2022_148,149,831,835,22,spoon,67,38,corner,Y,22_241,NA,1022018,5-Jan,989.001041,28874,NA,NA,NA,0,2,1,1.9,2,0,0,0,0,0,blood
CK1105,CT2022_149,149,837,841,26,flasher,73,44,lower jaw,N,22_242,NA,1022018,10-Jun,989.001041,28829,423,5154,V13,1,1,0,8.3,8.1,0,0,0,0,0,RECAPTURED (see file)
CK1106,CT2022_149,149,842,845,26,flasher,62,36,eye,N,22_243,NA,1022018,15-Nov,989.001041,28844,NA,NA,NA,3,0,0,3.5,3.8,0,0,0,0,0,blood
CK1107,CT2022_149,149,847,849,16,flasher,64,35,lower jaw,Y,22_244,NA,1022018,16-20,989.001041,28827,NA,NA,NA,2,0,0,3.3,2.9,0,0,0,0,0,
CK1108,CT2022_149,149,851,854,22,spoon,60,35,corner,N,22_245,NA,1022018,21-25,989.001041,28848,NA,NA,NA,0,2,1,2.3,2.2,0,0,0,0,0,
CK1109,CT2022_149,150,857,901,26,flasher,76,45,corner,N,22_246,NA,1022018,26-30,989.001041,28850,424,5155,V13,0,1,1,5,3.9,0,0,0,0,0,
CK1110,CT2022_150,150,908,910,30,flasher,59,31,lower jaw,Y,22_247,NA,1022018,31-35,NA,NA,NA,NA,NA,3,0,0,0.4,0.4,0,0,0,0,0,
CK1111,CT2022_150,150,912,915,30,flasher,67,41,corner,N,22_248,NA,1022018,36-40,989.001041,28906,425,5156,V13,0,2,1,3.8,3.1,0,0,0,0,0,
CK1112,CT2022_150,150,916,919,16,flasher,72,38,corner,Y,22_249,NA,1022018,41-45,989.001041,28904,426,5157,V13,0,2,1,3.9,4.3,0,0,0,0,0,RECAPTURED (see file)
CK1113,CT2022_150,150,920,924,26,flasher,80,44,corner,Y,22_250,NA,1022018,46-50,989.001041,28876,427,5158,V13,0,2,1,4.9,5.8,0,0,0,0,0,
CK1114,CT2022_150,151,925,927,16,flasher,69,40,lower jaw,Y,22_251,NA,1022019,5-Jan,989.001041,28858,NA,NA,NA,3,2,1,3.9,3.8,0,0,0,0,0,blood
CK1115,CT2022_151,151,928,931,22,spoon,70,42,corner,Y,22_252,NA,1022019,10-Jun,989.001041,28839,428,5159,V13,0,0,1,7.2,6.3,0,0,0,0,0,
CK1116,CT2022_151,151,934,936,26,flasher,64,37,lower jaw,Y,22_253,NA,1022019,15-Nov,989.001041,28896,NA,NA,NA,2,2,2,5.2,4.8,0,0,0,0,0,
